Adm2_code;Week;Total_cases;Cumulative_cases;WIR_x10000;AR_x10000
cod200022;40;0;7;0;0.437396118
cod200022;41;3;10;0.187455479;0.624851598
cod200022;42;0;10;0;0.624851598
cod200022;43;0;10;0;0.624851598
cod200022;44;6;16;0.374910959;0.999762556
cod200022;45;0;16;0;0.999762556
cod200022;46;0;16;0;0.999762556
cod200022;47;2;18;0.12497032;1.124732876
cod200022;48;0;18;0;1.124732876
cod200022;49;0;18;0;1.124732876
cod200022;50;1;19;0.06248516;1.187218036
cod200022;51;1;20;0.06248516;1.249703195
cod200022;52;0;20;0;1.249703195
cod200022;53;0;20;0;1.249703195
cod200025;1;0;0;0;0
cod200025;2;4;4;0.162747172;0.162747172
cod200025;3;0;4;0;0.162747172
cod200025;4;2;6;0.081373586;0.244120758
cod200025;5;3;9;0.122060379;0.366181138
cod200025;6;2;11;0.081373586;0.447554724
cod200025;7;0;11;0;0.447554724
cod200025;8;0;11;0;0.447554724
cod200025;9;0;11;0;0.447554724
cod200025;10;17;28;0.691675482;1.139230206
cod200025;11;3;31;0.122060379;1.261290585
cod200025;12;0;31;0;1.261290585
cod200025;13;0;31;0;1.261290585
cod200025;14;6;37;0.244120758;1.505411343
cod200025;15;0;37;0;1.505411343
cod200025;16;16;53;0.650988689;2.156400033
cod200025;17;44;97;1.790218895;3.946618927
cod200025;18;59;156;2.400520791;6.347139718
cod200025;19;0;156;0;6.347139718
cod200025;20;35;191;1.424037757;7.771177476
cod200025;21;29;220;1.179916999;8.951094475
cod200025;22;13;233;0.52892831;9.480022785
cod200025;23;1;234;0.040686793;9.520709578
cod200025;24;0;234;0;9.520709578
cod200025;25;5;239;0.203433965;9.724143543
cod200025;26;4;243;0.162747172;9.886890715
cod200025;27;63;306;2.563267963;12.45015868
cod200025;28;0;306;0;12.45015868
cod200025;29;1;307;0.040686793;12.49084547
cod200025;30;2;309;0.081373586;12.57221906
cod200025;31;0;309;0;12.57221906
cod200025;32;5;314;0.203433965;12.77565302
cod200025;33;1;315;0.040686793;12.81633982
cod200025;34;0;315;0;12.81633982
cod200025;35;2;317;0.081373586;12.8977134
cod200025;36;1;318;0.040686793;12.9384002
cod200025;37;0;318;0;12.9384002
cod200025;38;21;339;0.854422654;13.79282285
cod200025;39;10;349;0.406867931;14.19969078
cod200025;40;0;349;0;14.19969078
cod200025;41;36;385;1.46472455;15.66441533
cod200025;42;10;395;0.406867931;16.07128326
cod200025;43;0;395;0;16.07128326
cod200025;44;1;396;0.040686793;16.11197005
cod200025;45;1;397;0.040686793;16.15265685
cod200025;46;0;397;0;16.15265685
cod200025;47;0;397;0;16.15265685
cod200025;48;0;397;0;16.15265685
cod200025;49;2;399;0.081373586;16.23403043
cod200025;50;0;399;0;16.23403043
cod200025;51;9;408;0.366181138;16.60021157
cod200025;52;8;416;0.325494345;16.92570592
cod200025;53;2;418;0.081373586;17.0070795
cod200026;1;0;0;0;0
cod200026;2;4;4;0.214624514;0.214624514
cod200026;3;1;5;0.053656129;0.268280643
cod200026;4;13;18;0.697529672;0.965810315
cod200026;5;4;22;0.214624514;1.180434829
cod200026;6;13;35;0.697529672;1.877964501
cod200026;7;0;35;0;1.877964501
cod200026;8;0;35;0;1.877964501
cod200026;9;1;36;0.053656129;1.93162063
cod200026;10;22;58;1.180434829;3.112055459
cod200026;11;4;62;0.214624514;3.326679973
cod200026;12;1;63;0.053656129;3.380336102
cod200026;13;0;63;0;3.380336102
cod200026;14;14;77;0.7511858;4.131521902
cod200026;15;0;77;0;4.131521902
cod200026;16;6;83;0.321936772;4.453458674
cod200026;17;27;110;1.448715472;5.902174146
cod200026;18;25;135;1.341403215;7.243577361
cod200026;19;9;144;0.482905157;7.726482519
cod200026;20;36;180;1.93162063;9.658103149
cod200026;21;27;207;1.448715472;11.10681862
cod200026;22;8;215;0.429249029;11.53606765
cod200026;23;8;223;0.429249029;11.96531668
cod200026;24;0;223;0;11.96531668
cod200026;25;10;233;0.536561286;12.50187796
cod200026;26;0;233;0;12.50187796
cod200026;27;33;266;1.770652244;14.27253021
cod200026;28;0;266;0;14.27253021
cod200026;29;9;275;0.482905157;14.75543537
cod200026;30;9;284;0.482905157;15.23834052
cod200026;31;13;297;0.697529672;15.9358702
cod200026;32;10;307;0.536561286;16.47243148
cod200026;33;14;321;0.7511858;17.22361728
cod200026;34;0;321;0;17.22361728
cod200026;35;3;324;0.160968386;17.38458567
cod200026;36;22;346;1.180434829;18.5650205
cod200026;37;0;346;0;18.5650205
cod200026;38;23;369;1.234090958;19.79911145
cod200026;39;15;384;0.804841929;20.60395338
cod200026;40;0;384;0;20.60395338
cod200026;41;9;393;0.482905157;21.08685854
cod200026;42;9;402;0.482905157;21.5697637
cod200026;43;27;429;1.448715472;23.01847917
cod200026;44;12;441;0.643873543;23.66235271
cod200026;45;14;455;0.7511858;24.41353851
cod200026;46;0;455;0;24.41353851
cod200026;47;8;463;0.429249029;24.84278754
cod200026;48;2;465;0.107312257;24.9500998
cod200026;49;3;468;0.160968386;25.11106819
cod200026;50;0;468;0;25.11106819
cod200026;51;0;468;0;25.11106819
cod200026;52;10;478;0.536561286;25.64762947
cod200026;53;28;506;1.502371601;27.15000107
cod200027;1;0;0;0;0
cod200027;2;0;0;0;0
cod200027;3;0;0;0;0
cod200027;4;0;0;0;0
cod200027;5;0;0;0;0
cod200027;6;0;0;0;0
cod200027;7;0;0;0;0
cod200027;8;0;0;0;0
cod200027;9;0;0;0;0
cod200027;10;1;1;0.043364758;0.043364758
cod200027;11;0;1;0;0.043364758
cod200027;12;0;1;0;0.043364758
cod200027;13;0;1;0;0.043364758
cod200027;14;0;1;0;0.043364758
cod200027;15;0;1;0;0.043364758
cod200027;16;0;1;0;0.043364758
cod200027;17;0;1;0;0.043364758
cod200027;18;0;1;0;0.043364758
cod200027;19;0;1;0;0.043364758
cod200027;20;0;1;0;0.043364758
cod200027;21;0;1;0;0.043364758
cod200027;22;0;1;0;0.043364758
cod200027;23;0;1;0;0.043364758
cod200027;24;0;1;0;0.043364758
cod200027;25;0;1;0;0.043364758
cod200027;26;0;1;0;0.043364758
cod200027;27;0;1;0;0.043364758
cod200027;28;0;1;0;0.043364758
cod200027;29;0;1;0;0.043364758
cod200027;30;0;1;0;0.043364758
cod200027;31;0;1;0;0.043364758
cod200027;32;3;4;0.130094275;0.173459033
cod200027;33;0;4;0;0.173459033
cod200027;34;0;4;0;0.173459033
cod200027;35;0;4;0;0.173459033
cod200027;36;0;4;0;0.173459033
cod200027;37;0;4;0;0.173459033
cod200027;38;0;4;0;0.173459033
cod200027;39;0;4;0;0.173459033
cod200027;40;0;4;0;0.173459033
cod200027;41;0;4;0;0.173459033
cod200027;42;0;4;0;0.173459033
cod200027;43;0;4;0;0.173459033
cod200027;44;0;4;0;0.173459033
cod200027;45;0;4;0;0.173459033
cod200027;46;0;4;0;0.173459033
cod200027;47;0;4;0;0.173459033
cod200027;48;0;4;0;0.173459033
cod200027;49;0;4;0;0.173459033
cod200027;50;0;4;0;0.173459033
cod200027;51;0;4;0;0.173459033
cod200027;52;0;4;0;0.173459033
cod200027;53;0;4;0;0.173459033
cod200028;1;0;0;0;0
cod200028;2;5;5;0.392828522;0.392828522
cod200028;3;0;5;0;0.392828522
cod200028;4;0;5;0;0.392828522
cod200028;5;0;5;0;0.392828522
cod200028;6;0;5;0;0.392828522
cod200028;7;0;5;0;0.392828522
cod200028;8;0;5;0;0.392828522
cod200028;9;0;5;0;0.392828522
cod200028;10;0;5;0;0.392828522
cod200028;11;0;5;0;0.392828522
cod200028;12;0;5;0;0.392828522
cod200028;13;0;5;0;0.392828522
cod200028;14;0;5;0;0.392828522
cod200028;15;0;5;0;0.392828522
cod200028;16;0;5;0;0.392828522
cod200028;17;0;5;0;0.392828522
cod200028;18;0;5;0;0.392828522
cod200028;19;0;5;0;0.392828522
cod200028;20;0;5;0;0.392828522
cod200028;21;0;5;0;0.392828522
cod200028;22;0;5;0;0.392828522
cod200028;23;0;5;0;0.392828522
cod200028;24;0;5;0;0.392828522
cod200028;25;0;5;0;0.392828522
cod200028;26;0;5;0;0.392828522
cod200028;27;0;5;0;0.392828522
cod200028;28;0;5;0;0.392828522
cod200028;29;0;5;0;0.392828522
cod200028;30;0;5;0;0.392828522
cod200028;31;0;5;0;0.392828522
cod200028;32;0;5;0;0.392828522
cod200028;33;0;5;0;0.392828522
cod200028;34;0;5;0;0.392828522
cod200028;35;0;5;0;0.392828522
cod200028;36;0;5;0;0.392828522
cod200028;37;0;5;0;0.392828522
cod200028;38;0;5;0;0.392828522
cod200028;39;0;5;0;0.392828522
cod200028;40;0;5;0;0.392828522
cod200028;41;0;5;0;0.392828522
cod200028;42;0;5;0;0.392828522
cod200028;43;0;5;0;0.392828522
cod200028;44;0;5;0;0.392828522
cod200028;45;0;5;0;0.392828522
cod200028;46;0;5;0;0.392828522
cod200028;47;0;5;0;0.392828522
cod200028;48;0;5;0;0.392828522
cod200028;49;0;5;0;0.392828522
cod200028;50;0;5;0;0.392828522
cod200028;51;0;5;0;0.392828522
cod200028;52;0;5;0;0.392828522
cod200028;53;0;5;0;0.392828522
cod200030;1;0;0;0;0
cod200030;2;0;0;0;0
cod200030;3;0;0;0;0
cod200030;4;0;0;0;0
cod200030;5;0;0;0;0
cod200030;6;0;0;0;0
cod200030;7;0;0;0;0
cod200030;8;0;0;0;0
cod200030;9;0;0;0;0
cod200030;10;18;18;0.760565523;0.760565523
cod200030;11;1;19;0.04225364;0.802819163
cod200030;12;0;19;0;0.802819163
cod200030;13;0;19;0;0.802819163
cod200030;14;0;19;0;0.802819163
cod200030;15;0;19;0;0.802819163
cod200030;16;0;19;0;0.802819163
cod200030;17;0;19;0;0.802819163
cod200030;18;0;19;0;0.802819163
cod200030;19;2;21;0.08450728;0.887326443
cod200030;20;0;21;0;0.887326443
cod200030;21;0;21;0;0.887326443
cod200030;22;0;21;0;0.887326443
cod200030;23;0;21;0;0.887326443
cod200030;24;0;21;0;0.887326443
cod200030;25;0;21;0;0.887326443
cod200030;26;0;21;0;0.887326443
cod200030;27;0;21;0;0.887326443
cod200030;28;0;21;0;0.887326443
cod200030;29;0;21;0;0.887326443
cod200030;30;0;21;0;0.887326443
cod200030;31;0;21;0;0.887326443
cod200030;32;19;40;0.802819163;1.690145606
cod200030;33;0;40;0;1.690145606
cod200030;34;0;40;0;1.690145606
cod200030;35;6;46;0.253521841;1.943667447
cod200030;36;0;46;0;1.943667447
cod200030;37;0;46;0;1.943667447
cod200030;38;10;56;0.422536402;2.366203848
cod200030;39;13;69;0.549297322;2.91550117
cod200030;40;0;69;0;2.91550117
cod200030;41;1;70;0.04225364;2.957754811
cod200030;42;6;76;0.253521841;3.211276651
cod200030;43;0;76;0;3.211276651
cod200030;44;3;79;0.12676092;3.338037572
cod200030;45;0;79;0;3.338037572
cod200030;46;0;79;0;3.338037572
cod200030;47;0;79;0;3.338037572
cod200030;48;1;80;0.04225364;3.380291212
cod200030;49;0;80;0;3.380291212
cod200030;50;3;83;0.12676092;3.507052133
cod200030;51;2;85;0.08450728;3.591559413
cod200030;52;0;85;0;3.591559413
cod200030;53;5;90;0.211268201;3.802827614
cod200031;1;0;0;0;0
cod200031;2;0;0;0;0
cod200031;3;0;0;0;0
cod200031;4;0;0;0;0
cod200031;5;0;0;0;0
cod200031;6;0;0;0;0
cod200031;7;0;0;0;0
cod200031;8;0;0;0;0
cod200031;9;0;0;0;0
cod200031;10;0;0;0;0
cod200031;11;5;5;0.219411801;0.219411801
cod200031;12;0;5;0;0.219411801
cod200031;13;0;5;0;0.219411801
cod200031;14;0;5;0;0.219411801
cod200031;15;0;5;0;0.219411801
cod200031;16;0;5;0;0.219411801
cod200031;17;0;5;0;0.219411801
cod200031;18;0;5;0;0.219411801
cod200031;19;21;26;0.921529564;1.140941364
cod200031;20;0;26;0;1.140941364
cod200031;21;0;26;0;1.140941364
cod200031;22;0;26;0;1.140941364
cod200031;23;0;26;0;1.140941364
cod200031;24;0;26;0;1.140941364
cod200031;25;0;26;0;1.140941364
cod200031;26;0;26;0;1.140941364
cod200031;27;0;26;0;1.140941364
cod200031;28;0;26;0;1.140941364
cod200031;29;0;26;0;1.140941364
cod200031;30;0;26;0;1.140941364
cod200031;31;0;26;0;1.140941364
cod200031;32;0;26;0;1.140941364
cod200031;33;0;26;0;1.140941364
cod200031;34;0;26;0;1.140941364
cod200031;35;0;26;0;1.140941364
cod200031;36;0;26;0;1.140941364
cod200031;37;0;26;0;1.140941364
cod200031;38;0;26;0;1.140941364
cod200031;39;0;26;0;1.140941364
cod200031;40;0;26;0;1.140941364
cod200031;41;16;42;0.702117763;1.843059127
cod200031;42;0;42;0;1.843059127
cod200031;43;5;47;0.219411801;2.062470928
cod200031;44;14;61;0.614353042;2.67682397
cod200031;45;0;61;0;2.67682397
cod200031;46;0;61;0;2.67682397
cod200031;47;16;77;0.702117763;3.378941733
cod200031;48;20;97;0.877647203;4.256588936
cod200031;49;0;97;0;4.256588936
cod200031;50;11;108;0.482705962;4.739294898
cod200031;51;12;120;0.526588322;5.26588322
cod200031;52;0;120;0;5.26588322
cod200031;53;10;130;0.438823602;5.704706822
cod200032;1;0;0;0;0
cod200032;2;87;87;4.550256802;4.550256802
cod200032;3;0;87;0;4.550256802
cod200032;4;0;87;0;4.550256802
cod200032;5;0;87;0;4.550256802
cod200032;6;0;87;0;4.550256802
cod200032;7;0;87;0;4.550256802
cod200032;8;0;87;0;4.550256802
cod200032;9;0;87;0;4.550256802
cod200032;10;4;91;0.209207209;4.759464011
cod200032;11;0;91;0;4.759464011
cod200032;12;0;91;0;4.759464011
cod200032;13;0;91;0;4.759464011
cod200032;14;0;91;0;4.759464011
cod200032;15;0;91;0;4.759464011
cod200032;16;0;91;0;4.759464011
cod200032;17;0;91;0;4.759464011
cod200032;18;0;91;0;4.759464011
cod200032;19;4;95;0.209207209;4.96867122
cod200032;20;0;95;0;4.96867122
cod200032;21;0;95;0;4.96867122
cod200032;22;0;95;0;4.96867122
cod200032;23;0;95;0;4.96867122
cod200032;24;0;95;0;4.96867122
cod200032;25;0;95;0;4.96867122
cod200032;26;0;95;0;4.96867122
cod200032;27;0;95;0;4.96867122
cod200032;28;0;95;0;4.96867122
cod200032;29;0;95;0;4.96867122
cod200032;30;0;95;0;4.96867122
cod200032;31;0;95;0;4.96867122
cod200032;32;55;150;2.876599128;7.845270348
cod200032;33;0;150;0;7.845270348
cod200032;34;2;152;0.104603605;7.949873953
cod200032;35;0;152;0;7.949873953
cod200032;36;7;159;0.366112616;8.315986569
cod200032;37;0;159;0;8.315986569
cod200032;38;12;171;0.627621628;8.943608197
cod200032;39;41;212;2.144373895;11.08798209
cod200032;40;0;212;0;11.08798209
cod200032;41;4;216;0.209207209;11.2971893
cod200032;42;17;233;0.889130639;12.18631994
cod200032;43;15;248;0.784527035;12.97084698
cod200032;44;8;256;0.418414419;13.38926139
cod200032;45;0;256;0;13.38926139
cod200032;46;0;256;0;13.38926139
cod200032;47;0;256;0;13.38926139
cod200032;48;0;256;0;13.38926139
cod200032;49;0;256;0;13.38926139
cod200032;50;2;258;0.104603605;13.493865
cod200032;51;2;260;0.104603605;13.5984686
cod200032;52;0;260;0;13.5984686
cod200032;53;0;260;0;13.5984686
cod200033;1;0;0;0;0
cod200033;2;13;13;1.288876992;1.288876992
cod200033;3;4;17;0.396577536;1.685454527
cod200033;4;0;17;0;1.685454527
cod200033;5;1;18;0.099144384;1.784598911
cod200033;6;0;18;0;1.784598911
cod200033;7;0;18;0;1.784598911
cod200033;8;0;18;0;1.784598911
cod200033;9;0;18;0;1.784598911
cod200033;10;5;23;0.49572192;2.280320831
cod200033;11;1;24;0.099144384;2.379465215
cod200033;12;3;27;0.297433152;2.676898367
cod200033;13;0;27;0;2.676898367
cod200033;14;0;27;0;2.676898367
cod200033;15;0;27;0;2.676898367
cod200033;16;0;27;0;2.676898367
cod200033;17;0;27;0;2.676898367
cod200033;18;1;28;0.099144384;2.776042751
cod200033;19;0;28;0;2.776042751
cod200033;20;0;28;0;2.776042751
cod200033;21;0;28;0;2.776042751
cod200033;22;0;28;0;2.776042751
cod200033;23;0;28;0;2.776042751
cod200033;24;0;28;0;2.776042751
cod200033;25;0;28;0;2.776042751
cod200033;26;0;28;0;2.776042751
cod200033;27;0;28;0;2.776042751
cod200033;28;0;28;0;2.776042751
cod200033;29;0;28;0;2.776042751
cod200033;30;0;28;0;2.776042751
cod200033;31;0;28;0;2.776042751
cod200033;32;8;36;0.793155072;3.569197823
cod200033;33;0;36;0;3.569197823
cod200033;34;0;36;0;3.569197823
cod200033;35;12;48;1.189732608;4.75893043
cod200033;36;0;48;0;4.75893043
cod200033;37;0;48;0;4.75893043
cod200033;38;5;53;0.49572192;5.25465235
cod200033;39;7;60;0.694010688;5.948663038
cod200033;40;0;60;0;5.948663038
cod200033;41;9;69;0.892299456;6.840962494
cod200033;42;13;82;1.288876992;8.129839485
cod200033;43;3;85;0.297433152;8.427272637
cod200033;44;4;89;0.396577536;8.823850173
cod200033;45;0;89;0;8.823850173
cod200033;46;0;89;0;8.823850173
cod200033;47;0;89;0;8.823850173
cod200033;48;8;97;0.793155072;9.617005245
cod200033;49;1;98;0.099144384;9.716149629
cod200033;50;0;98;0;9.716149629
cod200033;51;2;100;0.198288768;9.914438397
cod200033;52;2;102;0.198288768;10.11272716
cod200033;53;3;105;0.297433152;10.41016032
cod200034;1;0;0;0;0
cod200034;2;6;6;0.2675812;0.2675812
cod200034;3;1;7;0.044596867;0.312178066
cod200034;4;3;10;0.1337906;0.445968666
cod200034;5;4;14;0.178387466;0.624356133
cod200034;6;13;27;0.579759266;1.204115399
cod200034;7;0;27;0;1.204115399
cod200034;8;1;28;0.044596867;1.248712265
cod200034;9;0;28;0;1.248712265
cod200034;10;6;34;0.2675812;1.516293465
cod200034;11;0;34;0;1.516293465
cod200034;12;0;34;0;1.516293465
cod200034;13;0;34;0;1.516293465
cod200034;14;1;35;0.044596867;1.560890332
cod200034;15;0;35;0;1.560890332
cod200034;16;0;35;0;1.560890332
cod200034;17;0;35;0;1.560890332
cod200034;18;0;35;0;1.560890332
cod200034;19;0;35;0;1.560890332
cod200034;20;0;35;0;1.560890332
cod200034;21;0;35;0;1.560890332
cod200034;22;0;35;0;1.560890332
cod200034;23;3;38;0.1337906;1.694680932
cod200034;24;0;38;0;1.694680932
cod200034;25;10;48;0.445968666;2.140649598
cod200034;26;9;57;0.4013718;2.542021398
cod200034;27;0;57;0;2.542021398
cod200034;28;0;57;0;2.542021398
cod200034;29;13;70;0.579759266;3.121780664
cod200034;30;12;82;0.535162399;3.656943063
cod200034;31;7;89;0.312178066;3.96912113
cod200034;32;4;93;0.178387466;4.147508596
cod200034;33;2;95;0.089193733;4.236702329
cod200034;34;3;98;0.1337906;4.370492929
cod200034;35;2;100;0.089193733;4.459686662
cod200034;36;8;108;0.356774933;4.816461595
cod200034;37;0;108;0;4.816461595
cod200034;38;2;110;0.089193733;4.905655329
cod200034;39;4;114;0.178387466;5.084042795
cod200034;40;0;114;0;5.084042795
cod200034;41;9;123;0.4013718;5.485414595
cod200034;42;4;127;0.178387466;5.663802061
cod200034;43;4;131;0.178387466;5.842189528
cod200034;44;1;132;0.044596867;5.886786394
cod200034;45;5;137;0.222984333;6.109770728
cod200034;46;0;137;0;6.109770728
cod200034;47;0;137;0;6.109770728
cod200034;48;4;141;0.178387466;6.288158194
cod200034;49;0;141;0;6.288158194
cod200034;50;0;141;0;6.288158194
cod200034;51;0;141;0;6.288158194
cod200034;52;12;153;0.535162399;6.823320593
cod200034;53;8;161;0.356774933;7.180095526
cod200041;1;0;0;0;0
cod200041;2;0;0;0;0
cod200041;3;1;1;0.162232317;0.162232317
cod200041;4;0;1;0;0.162232317
cod200041;5;0;1;0;0.162232317
cod200041;6;0;1;0;0.162232317
cod200041;7;0;1;0;0.162232317
cod200041;8;0;1;0;0.162232317
cod200041;9;0;1;0;0.162232317
cod200041;10;0;1;0;0.162232317
cod200041;11;0;1;0;0.162232317
cod200041;12;0;1;0;0.162232317
cod200041;13;0;1;0;0.162232317
cod200041;14;0;1;0;0.162232317
cod200041;15;0;1;0;0.162232317
cod200041;16;0;1;0;0.162232317
cod200041;17;0;1;0;0.162232317
cod200041;18;0;1;0;0.162232317
cod200041;19;0;1;0;0.162232317
cod200041;20;0;1;0;0.162232317
cod200041;21;0;1;0;0.162232317
cod200041;22;0;1;0;0.162232317
cod200041;23;0;1;0;0.162232317
cod200041;24;0;1;0;0.162232317
cod200041;25;0;1;0;0.162232317
cod200041;26;0;1;0;0.162232317
cod200041;27;0;1;0;0.162232317
cod200041;28;0;1;0;0.162232317
cod200041;29;0;1;0;0.162232317
cod200041;30;0;1;0;0.162232317
cod200041;31;0;1;0;0.162232317
cod200041;32;0;1;0;0.162232317
cod200041;33;0;1;0;0.162232317
cod200041;34;0;1;0;0.162232317
cod200041;35;0;1;0;0.162232317
cod200041;36;0;1;0;0.162232317
cod200041;37;0;1;0;0.162232317
cod200041;38;0;1;0;0.162232317
cod200041;39;0;1;0;0.162232317
cod200041;40;0;1;0;0.162232317
cod200041;41;0;1;0;0.162232317
cod200041;42;0;1;0;0.162232317
cod200041;43;0;1;0;0.162232317
cod200041;44;0;1;0;0.162232317
cod200041;45;0;1;0;0.162232317
cod200041;46;0;1;0;0.162232317
cod200041;47;0;1;0;0.162232317
cod200041;48;0;1;0;0.162232317
cod200041;49;0;1;0;0.162232317
cod200041;50;0;1;0;0.162232317
cod200041;51;0;1;0;0.162232317
cod200041;52;0;1;0;0.162232317
cod200041;53;0;1;0;0.162232317
cod200044;1;0;0;0;0
cod200044;2;0;0;0;0
cod200044;3;0;0;0;0
cod200044;4;0;0;0;0
cod200044;5;0;0;0;0
cod200044;6;0;0;0;0
cod200044;7;0;0;0;0
cod200044;8;0;0;0;0
cod200044;9;0;0;0;0
cod200044;10;0;0;0;0
cod200044;11;0;0;0;0
cod200044;12;0;0;0;0
cod200044;13;0;0;0;0
cod200044;14;0;0;0;0
cod200044;15;0;0;0;0
cod200044;16;0;0;0;0
cod200044;17;0;0;0;0
cod200044;18;0;0;0;0
cod200044;19;2;2;0.109384657;0.109384657
cod200044;20;0;2;0;0.109384657
cod200044;21;0;2;0;0.109384657
cod200044;22;0;2;0;0.109384657
cod200044;23;0;2;0;0.109384657
cod200044;24;0;2;0;0.109384657
cod200044;25;0;2;0;0.109384657
cod200044;26;0;2;0;0.109384657
cod200044;27;0;2;0;0.109384657
cod200044;28;0;2;0;0.109384657
cod200044;29;0;2;0;0.109384657
cod200044;30;0;2;0;0.109384657
cod200044;31;0;2;0;0.109384657
cod200044;32;0;2;0;0.109384657
cod200044;33;0;2;0;0.109384657
cod200044;34;0;2;0;0.109384657
cod200044;35;0;2;0;0.109384657
cod200044;36;0;2;0;0.109384657
cod200044;37;0;2;0;0.109384657
cod200044;38;0;2;0;0.109384657
cod200044;39;0;2;0;0.109384657
cod200044;40;0;2;0;0.109384657
cod200044;41;0;2;0;0.109384657
cod200044;42;1;3;0.054692328;0.164076985
